-0.0511359982193 -0.0905489996076
-0.0481990016997 -0.087612003088
-0.0441940017045 -0.0902820006013
-0.0391220003366 -0.0916170030832
-0.0361850000918 -0.0908159986138
-0.0367190018296 -0.0886799991131
-0.0319130010903 -0.0908159986138
-0.0292429998517 -0.092150002718
-0.0231020003557 -0.0932179987431
-0.0198979992419 -0.0932179987431
-0.0198979992419 -0.094553001225
-0.0260390006006 -0.0958880037069
-0.027107000351 -0.0980240032077
-0.027107000351 -0.106301002204
-0.026839999482 -0.1103060022
-0.0361850000918 -0.113242998719
-0.0564760006964 -0.105232998729
-0.040190000087 -0.0990919992328
-0.0503350012004 -0.0924170017242
-0.0511359982193 -0.0905489996076
