0.0678849965334 0.0270179994404
0.0565959997475 0.0261920001358
0.0568710006773 0.0303220003843
0.0615519993007 0.0396840013564
0.0601750016212 0.0440899990499
0.0621029995382 0.0504230000079
0.0587980002165 0.0556549988687
0.0574220009148 0.0573070012033
0.0601750016212 0.0584090016782
0.0687109977007 0.0573070012033
0.0761459991336 0.0473939999938
0.074493996799 0.0336260013282
0.0700879991055 0.0330759994686
0.0656820014119 0.0325249992311
0.0665080025792 0.0286699999124
0.0678849965334 0.0270179994404
