-0.0963020026684 -0.0197199992836
-0.0858559980989 -0.020027000457
-0.0806320011616 -0.0191060006618
-0.0787890031934 -0.0187979992479
-0.0769449993968 -0.0169549994171
-0.0751020014286 -0.0184909999371
-0.0723360031843 -0.0191060006618
-0.0701849982142 -0.0191060006618
-0.0658840015531 -0.0197199992836
-0.063732996583 -0.0191060006618
-0.0674199983478 -0.0221779998392
-0.0671129971743 -0.0258649997413
-0.0655760020018 -0.0270939990878
-0.0621969997883 -0.0298599991947
-0.0704929977655 -0.0320100001991
-0.0870850011706 -0.0317029990256
-0.0775600001216 -0.0255580004305
-0.0963020026684 -0.0197199992836
