-0.902222 -0.115556
-0.862222 -0.111111
-0.853333 -0.0844445
-0.835556 -0.0533333
-0.822222 -0.0088889
-0.804444 -0.00444442
-0.8 -0.00444442
-0.791111 -0.0311111
-0.791111 -0.08
-0.76 -0.08
-0.72 -0.0755556
-0.706667 -0.0444444
-0.693333 -0.0266666
-0.675556 -0.0355555
-0.662222 -0.0888889
-0.6 -0.08
-0.608889 -0.204444
-0.604444 -0.346667
-0.604444 -0.395556
-0.622222 -0.453333
-0.755556 -0.115556
-0.88 -0.471111
-0.902222 -0.115556
