-0.942222 0.182222
-0.888889 0.182222
-0.88 0.204444
-0.848889 0.253333
-0.835556 0.337778
-0.822222 0.382222
-0.795556 0.404444
-0.764444 0.404444
-0.72 0.368889
-0.693333 0.324444
-0.675556 0.266667
-0.64 0.226667
-0.622222 0.155556
-0.622222 0.0933334
-0.613333 0.0266666
-0.608889 -0.04
-0.644444 -0.04
-0.666667 0.00888884
-0.684444 0.0311111
-0.702222 0.0311111
-0.715556 0.00888884
-0.72 -0.0266666
-0.737778 -0.0533333
-0.764444 -0.0488889
-0.764444 0.00444448
-0.782222 0.0533333
-0.826667 0.0533333
-0.831111 0.0444444
-0.848889 0.00444448
-0.848889 -0.0444444
-0.902222 -0.0711111
-0.915556 -0.0622222
-0.915556 0.0311111
-0.928889 0.128889
-0.942222 0.182222
